,timestamp,load
4918,1090612800.0,21.804
4919,1090616400.0,18.702
4920,1090620000.0,15.94
4921,1090623600.0,14.314
4922,1090627200.0,13.178
4923,1090630800.0,12.232
4924,1090634400.0,12.041
4925,1090638000.0,12.043
4926,1090641600.0,13.079
4927,1090645200.0,14.61
4928,1090648800.0,17.313
4929,1090652400.0,20.009
4930,1090656000.0,22.563
4931,1090659600.0,23.927
4932,1090663200.0,24.294
4933,1090666800.0,24.983
4934,1090670400.0,24.974
4935,1090674000.0,25.644
4936,1090677600.0,26.766
4937,1090681200.0,27.705
4938,1090684800.0,27.249
4939,1090688400.0,25.389
4940,1090692000.0,23.394
4941,1090695600.0,22.554
4942,1090699200.0,20.108
4943,1090702800.0,17.345
4944,1090706400.0,14.433
4945,1090710000.0,12.827
4946,1090713600.0,12.014
4947,1090717200.0,11.493
4948,1090720800.0,11.357
4949,1090724400.0,11.326
4950,1090728000.0,12.002
4951,1090731600.0,13.658
4952,1090735200.0,16.528
4953,1090738800.0,18.501
4954,1090742400.0,19.472
4955,1090746000.0,20.453
4956,1090749600.0,21.61
4957,1090753200.0,22.313
4958,1090756800.0,22.281
4959,1090760400.0,22.319
4960,1090764000.0,22.179
4961,1090767600.0,21.646
4962,1090771200.0,20.947
4963,1090774800.0,20.274
4964,1090778400.0,19.892
4965,1090782000.0,19.569
4966,1090785600.0,17.949
4967,1090789200.0,15.658
4968,1090792800.0,13.615
4969,1090796400.0,12.543
4970,1090800000.0,12.265
4971,1090803600.0,12.05
4972,1090807200.0,12.121
4973,1090810800.0,13.073
4974,1090814400.0,14.851
4975,1090818000.0,15.866
4976,1090821600.0,16.314
4977,1090825200.0,16.839
4978,1090828800.0,17.697
4979,1090832400.0,18.152
4980,1090836000.0,18.693
4981,1090839600.0,19.487
4982,1090843200.0,19.682
4983,1090846800.0,19.961
4984,1090850400.0,21.466
4985,1090854000.0,22.87
4986,1090857600.0,23.483
4987,1090861200.0,23.079
4988,1090864800.0,22.789
4989,1090868400.0,22.573
4990,1090872000.0,19.887
4991,1090875600.0,16.886
4992,1090879200.0,14.724
4993,1090882800.0,13.498
4994,1090886400.0,11.962
4995,1090890000.0,12.435
4996,1090893600.0,12.46
4997,1090897200.0,13.469
4998,1090900800.0,15.267
4999,1090904400.0,15.971
5000,1090908000.0,16.447
5001,1090911600.0,17.535
5002,1090915200.0,18.647
5003,1090918800.0,19.758
5004,1090922400.0,21.034
5005,1090926000.0,22.701
5006,1090929600.0,23.398
5007,1090933200.0,23.021
5008,1090936800.0,22.827
5009,1090940400.0,23.538
5010,1090944000.0,23.654
5011,1090947600.0,23.361
5012,1090951200.0,23.143
5013,1090954800.0,22.147
5014,1090958400.0,19.485
5015,1090962000.0,16.589
5016,1090965600.0,14.529
5017,1090969200.0,13.241
5018,1090972800.0,12.811
5019,1090976400.0,12.424
5020,1090980000.0,12.679
5021,1090983600.0,13.525
5022,1090987200.0,15.258
5023,1090990800.0,16.072
5024,1090994400.0,16.911
5025,1090998000.0,18.091
5026,1091001600.0,20.319
5027,1091005200.0,21.741
5028,1091008800.0,23.17
5029,1091012400.0,24.475
5030,1091016000.0,25.27
5031,1091019600.0,26.507
5032,1091023200.0,27.948
5033,1091026800.0,28.775
5034,1091030400.0,28.568
5035,1091034000.0,26.848
5036,1091037600.0,25.114
5037,1091041200.0,23.913
5038,1091044800.0,20.307
5039,1091048400.0,16.767
5040,1091052000.0,14.179
5041,1091055600.0,12.589
5042,1091059200.0,11.722
5043,1091062800.0,11.279
5044,1091066400.0,11.249
5045,1091070000.0,12.158
5046,1091073600.0,13.629
5047,1091077200.0,14.16
5048,1091080800.0,14.975
5049,1091084400.0,15.854
5050,1091088000.0,16.834
5051,1091091600.0,17.809
5052,1091095200.0,18.956
5053,1091098800.0,19.783
5054,1091102400.0,20.427
5055,1091106000.0,21.472
5056,1091109600.0,23.098
5057,1091113200.0,24.762
5058,1091116800.0,25.332
5059,1091120400.0,24.091
5060,1091124000.0,21.767
5061,1091127600.0,22.297
5062,1091131200.0,19.794
5063,1091134800.0,16.837
5064,1091138400.0,14.869
5065,1091142000.0,13.71
5066,1091145600.0,13.018
5067,1091149200.0,12.663
5068,1091152800.0,12.632
5069,1091156400.0,13.546
5070,1091160000.0,15.244
5071,1091163600.0,16.299
5072,1091167200.0,17.436
5073,1091170800.0,18.93
5074,1091174400.0,20.405
5075,1091178000.0,21.639
5076,1091181600.0,23.583
5077,1091185200.0,25.115
5078,1091188800.0,26.571
5079,1091192400.0,27.707
5080,1091196000.0,28.68
5081,1091199600.0,29.017
5082,1091203200.0,28.535
5083,1091206800.0,27.187
5084,1091210400.0,25.512
5085,1091214000.0,24.879
5086,1091217600.0,22.453
5087,1091221200.0,19.689
5088,1091224800.0,16.665
5089,1091228400.0,14.912
5090,1091232000.0,13.93
5091,1091235600.0,13.248
5092,1091239200.0,13.051
5093,1091242800.0,12.945
5094,1091246400.0,13.685
5095,1091250000.0,15.777
5096,1091253600.0,18.097
5097,1091257200.0,20.505
5098,1091260800.0,23.364
5099,1091264400.0,25.238
5100,1091268000.0,26.741
5101,1091271600.0,28.349
5102,1091275200.0,29.368
5103,1091278800.0,30.608
5104,1091282400.0,31.766
5105,1091286000.0,32.07
5106,1091289600.0,31.719
5107,1091293200.0,30.155
5108,1091296800.0,28.515
5109,1091300400.0,27.02
5110,1091304000.0,24.336
5111,1091307600.0,21.015
5112,1091311200.0,18.608
5113,1091314800.0,16.493
5114,1091318400.0,15.103
5115,1091322000.0,14.351
5116,1091325600.0,13.889
5117,1091329200.0,13.668
5118,1091332800.0,14.074
5119,1091336400.0,16.266
5120,1091340000.0,20.156
5121,1091343600.0,23.515
5122,1091347200.0,25.473
5123,1091350800.0,26.538
5124,1091354400.0,28.012
5125,1091358000.0,29.451
5126,1091361600.0,30.873
5127,1091365200.0,31.605
5128,1091368800.0,32.024
5129,1091372400.0,31.921
5130,1091376000.0,31.328
5131,1091379600.0,29.744
5132,1091383200.0,28.502
5133,1091386800.0,26.346
5134,1091390400.0,23.349
5135,1091394000.0,20.501
5136,1091397600.0,17.782
5137,1091401200.0,16.072
5138,1091404800.0,14.507
5139,1091408400.0,13.116
5140,1091412000.0,13.837
5141,1091415600.0,14.678
5142,1091419200.0,15.986
5143,1091422800.0,16.538
5144,1091426400.0,17.025
5145,1091430000.0,18.229
5146,1091433600.0,19.428
5147,1091437200.0,20.264
5148,1091440800.0,21.966
5149,1091444400.0,24.22
5150,1091448000.0,26.11
5151,1091451600.0,27.398
5152,1091455200.0,28.559
5153,1091458800.0,29.649
5154,1091462400.0,29.444
5155,1091466000.0,28.136
5156,1091469600.0,26.819
5157,1091473200.0,24.86
5158,1091476800.0,21.422
5159,1091480400.0,18.378
5160,1091484000.0,16.072
5161,1091487600.0,14.745
5162,1091491200.0,13.914
5163,1091494800.0,13.343
5164,1091498400.0,13.342
5165,1091502000.0,14.22
5166,1091505600.0,15.62
5167,1091509200.0,16.466
5168,1091512800.0,17.762
5169,1091516400.0,19.61
5170,1091520000.0,21.696
5171,1091523600.0,23.677
5172,1091527200.0,25.595
5173,1091530800.0,26.796
5174,1091534400.0,27.967
5175,1091538000.0,29.601
5176,1091541600.0,30.553
5177,1091545200.0,31.386
5178,1091548800.0,30.591
5179,1091552400.0,28.591
5180,1091556000.0,27.499
5181,1091559600.0,26.219
5182,1091563200.0,22.557
5183,1091566800.0,19.176
5184,1091570400.0,16.499
5185,1091574000.0,14.979
5186,1091577600.0,13.936
5187,1091581200.0,12.909
5188,1091584800.0,12.942
5189,1091588400.0,13.587
5190,1091592000.0,14.876
5191,1091595600.0,15.971
5192,1091599200.0,17.574
5193,1091602800.0,19.905
5194,1091606400.0,22.372
5195,1091610000.0,24.606
5196,1091613600.0,26.864
5197,1091617200.0,28.828
5198,1091620800.0,30.461
5199,1091624400.0,31.562
5200,1091628000.0,32.409
5201,1091631600.0,32.792
5202,1091635200.0,31.951
5203,1091638800.0,30.638
5204,1091642400.0,29.744
5205,1091646000.0,28.425
5206,1091649600.0,24.577
5207,1091653200.0,21.003
5208,1091656800.0,18.264
5209,1091660400.0,16.432
5210,1091664000.0,15.412
5211,1091667600.0,14.74
5212,1091671200.0,14.661
5213,1091674800.0,15.224
5214,1091678400.0,16.381
5215,1091682000.0,17.137
5216,1091685600.0,17.951
5217,1091689200.0,19.007
5218,1091692800.0,19.195
5219,1091696400.0,19.172
5220,1091700000.0,18.879
5221,1091703600.0,18.938
5222,1091707200.0,18.482
5223,1091710800.0,18.573
5224,1091714400.0,19.338
5225,1091718000.0,19.996
5226,1091721600.0,19.946
5227,1091725200.0,19.093
5228,1091728800.0,18.857
5229,1091732400.0,18.665
5230,1091736000.0,16.905
5231,1091739600.0,14.85
5232,1091743200.0,12.95
5233,1091746800.0,11.878
5234,1091750400.0,11.12
5235,1091754000.0,10.843
5236,1091757600.0,10.925
5237,1091761200.0,11.758
5238,1091764800.0,13.301
5239,1091768400.0,14.159
5240,1091772000.0,15.116
5241,1091775600.0,15.795
5242,1091779200.0,16.222
5243,1091782800.0,16.416
5244,1091786400.0,16.762
5245,1091790000.0,16.95
5246,1091793600.0,17.357
5247,1091797200.0,17.749
5248,1091800800.0,18.548
5249,1091804400.0,19.211
5250,1091808000.0,19.174
5251,1091811600.0,18.261
5252,1091815200.0,17.795
5253,1091818800.0,17.457
5254,1091822400.0,15.541
5255,1091826000.0,13.576
5256,1091829600.0,11.693
5257,1091833200.0,10.417
5258,1091836800.0,10.018
5259,1091840400.0,9.839
5260,1091844000.0,9.829
5261,1091847600.0,10.173
5262,1091851200.0,11.256
5263,1091854800.0,12.529
5264,1091858400.0,14.44
5265,1091862000.0,15.387
5266,1091865600.0,15.634
5267,1091869200.0,15.81
5268,1091872800.0,16.416
5269,1091876400.0,17.271
5270,1091880000.0,18.055
5271,1091883600.0,18.964
5272,1091887200.0,19.999
5273,1091890800.0,20.609
5274,1091894400.0,20.904
5275,1091898000.0,19.556
5276,1091901600.0,18.939
5277,1091905200.0,18.238
5278,1091908800.0,16.169
5279,1091912400.0,13.781
5280,1091916000.0,11.821
5281,1091919600.0,10.375
5282,1091923200.0,9.713
5283,1091926800.0,9.469
5284,1091930400.0,9.379
5285,1091934000.0,9.431
5286,1091937600.0,9.893
5287,1091941200.0,11.622
5288,1091944800.0,14.398
5289,1091948400.0,16.019
5290,1091952000.0,16.986
5291,1091955600.0,17.6
5292,1091959200.0,18.21
5293,1091962800.0,19.438
5294,1091966400.0,20.474
5295,1091970000.0,21.287
5296,1091973600.0,22.116
5297,1091977200.0,22.647
5298,1091980800.0,22.322
5299,1091984400.0,21.412
5300,1091988000.0,20.902
5301,1091991600.0,19.878
5302,1091995200.0,17.464
5303,1091998800.0,14.684
5304,1092002400.0,12.633
5305,1092006000.0,11.517
5306,1092009600.0,10.828
5307,1092013200.0,10.671
5308,1092016800.0,10.89
5309,1092020400.0,11.835
5310,1092024000.0,13.107
5311,1092027600.0,13.79
5312,1092031200.0,14.676
5313,1092034800.0,16.016
5314,1092038400.0,17.513
5315,1092042000.0,18.783
5316,1092045600.0,20.151
5317,1092049200.0,20.696
5318,1092052800.0,23.208
5319,1092056400.0,24.252
5320,1092060000.0,25.288
5321,1092063600.0,26.288
5322,1092067200.0,26.01
5323,1092070800.0,24.705
5324,1092074400.0,23.858
5325,1092078000.0,22.904
5326,1092081600.0,19.368
5327,1092085200.0,16.093
5328,1092088800.0,13.873
5329,1092092400.0,12.545
5330,1092096000.0,11.548
5331,1092099600.0,11.141
5332,1092103200.0,11.291
5333,1092106800.0,12.273
5334,1092110400.0,13.528
5335,1092114000.0,14.004
5336,1092117600.0,14.964
5337,1092121200.0,16.092
5338,1092124800.0,17.972
5339,1092128400.0,19.812
5340,1092132000.0,21.813
5341,1092135600.0,23.47
5342,1092139200.0,24.511
5343,1092142800.0,25.514
5344,1092146400.0,26.397
5345,1092150000.0,26.874
5346,1092153600.0,26.852
5347,1092157200.0,25.391
5348,1092160800.0,24.581
5349,1092164400.0,23.688
5350,1092168000.0,20.425
5351,1092171600.0,17.142
5352,1092175200.0,14.503
5353,1092178800.0,13.231
5354,1092182400.0,12.339
5355,1092186000.0,11.761
5356,1092189600.0,11.721
5357,1092193200.0,12.728
5358,1092196800.0,14.305
5359,1092200400.0,14.926
5360,1092204000.0,15.655
5361,1092207600.0,17.159
5362,1092211200.0,19.052
5363,1092214800.0,20.784
5364,1092218400.0,22.576
5365,1092222000.0,24.269
5366,1092225600.0,25.347
5367,1092229200.0,24.542
5368,1092232800.0,24.944
5369,1092236400.0,25.151
5370,1092240000.0,25.015
5371,1092243600.0,23.583
5372,1092247200.0,22.985
5373,1092250800.0,22.213
5374,1092254400.0,19.079
5375,1092258000.0,16.017
5376,1092261600.0,14.113
5377,1092265200.0,12.873
5378,1092268800.0,11.983
5379,1092272400.0,11.628
5380,1092276000.0,11.647
5381,1092279600.0,12.781
5382,1092283200.0,14.152
5383,1092286800.0,15.073
5384,1092290400.0,15.659
5385,1092294000.0,16.445
5386,1092297600.0,16.99
5387,1092301200.0,17.753
5388,1092304800.0,18.779
5389,1092308400.0,18.287
5390,1092312000.0,16.762
5391,1092315600.0,17.475
5392,1092319200.0,17.848
5393,1092322800.0,18.365
5394,1092326400.0,18.294
5395,1092330000.0,18.809
5396,1092333600.0,19.132
5397,1092337200.0,18.801
5398,1092340800.0,17.061
5399,1092344400.0,14.804
5400,1092348000.0,12.949
5401,1092351600.0,12.071
5402,1092355200.0,11.495
5403,1092358800.0,11.215
5404,1092362400.0,11.283
5405,1092366000.0,12.082
5406,1092369600.0,13.597
5407,1092373200.0,14.379
5408,1092376800.0,15.101
5409,1092380400.0,16.587
5410,1092384000.0,17.714
5411,1092387600.0,18.618
5412,1092391200.0,19.162
5413,1092394800.0,19.153
5414,1092398400.0,19.028
5415,1092402000.0,19.777
5416,1092405600.0,20.433
5417,1092409200.0,21.135
5418,1092412800.0,20.903
5419,1092416400.0,19.825
5420,1092420000.0,19.531
5421,1092423600.0,19.214
5422,1092427200.0,17.292
5423,1092430800.0,15.035
5424,1092434400.0,13.215
5425,1092438000.0,11.974
5426,1092441600.0,11.219
5427,1092445200.0,10.722
5428,1092448800.0,10.606
5429,1092452400.0,10.777
5430,1092456000.0,11.556
5431,1092459600.0,12.925
5432,1092463200.0,14.851
5433,1092466800.0,16.129
5434,1092470400.0,16.873
5435,1092474000.0,17.025
5436,1092477600.0,16.487
5437,1092481200.0,16.223
5438,1092484800.0,15.799
5439,1092488400.0,15.729
5440,1092492000.0,15.756
5441,1092495600.0,16.167
5442,1092499200.0,16.332
5443,1092502800.0,16.49
5444,1092506400.0,16.819
5445,1092510000.0,16.17
5446,1092513600.0,14.805
5447,1092517200.0,12.923
5448,1092520800.0,11.215
5449,1092524400.0,10.246
5450,1092528000.0,9.851
5451,1092531600.0,9.605
5452,1092535200.0,9.538
5453,1092538800.0,9.484
5454,1092542400.0,9.979
5455,1092546000.0,11.468
5456,1092549600.0,14.195
5457,1092553200.0,15.893
5458,1092556800.0,16.404
5459,1092560400.0,17.007
5460,1092564000.0,17.351
5461,1092567600.0,18.055
5462,1092571200.0,18.2
5463,1092574800.0,18.617
5464,1092578400.0,18.768
5465,1092582000.0,18.944
5466,1092585600.0,18.721
5467,1092589200.0,18.357
5468,1092592800.0,18.719
5469,1092596400.0,18.121
5470,1092600000.0,16.307
5471,1092603600.0,14.052
5472,1092607200.0,12.163
5473,1092610800.0,11.174
5474,1092614400.0,10.739
5475,1092618000.0,10.602
5476,1092621600.0,10.704
5477,1092625200.0,11.548
5478,1092628800.0,13.127
5479,1092632400.0,13.704
5480,1092636000.0,14.421
5481,1092639600.0,15.644
5482,1092643200.0,16.831
5483,1092646800.0,17.714
5484,1092650400.0,19.174
5485,1092654000.0,20.607
5486,1092657600.0,21.853
5487,1092661200.0,22.488
5488,1092664800.0,22.855
5489,1092668400.0,23.475
5490,1092672000.0,23.767
5491,1092675600.0,22.824
5492,1092679200.0,22.523
5493,1092682800.0,21.37
5494,1092686400.0,18.255
5495,1092690000.0,15.482
5496,1092693600.0,13.437
5497,1092697200.0,12.265
5498,1092700800.0,11.632
5499,1092704400.0,11.18
5500,1092708000.0,11.32
5501,1092711600.0,12.22
5502,1092715200.0,13.724
5503,1092718800.0,14.343
5504,1092722400.0,14.564
5505,1092726000.0,15.23
5506,1092729600.0,15.732
5507,1092733200.0,15.775
5508,1092736800.0,16.585
5509,1092740400.0,17.848
5510,1092744000.0,19.41
5511,1092747600.0,21.133
5512,1092751200.0,22.435
5513,1092754800.0,23.276
5514,1092758400.0,22.916
5515,1092762000.0,21.569
5516,1092765600.0,21.508
5517,1092769200.0,20.796
5518,1092772800.0,17.907
5519,1092776400.0,15.384
5520,1092780000.0,13.378
5521,1092783600.0,12.404
5522,1092787200.0,11.883
5523,1092790800.0,11.394
5524,1092794400.0,11.475
5525,1092798000.0,12.304
5526,1092801600.0,13.724
5527,1092805200.0,14.464
5528,1092808800.0,15.04
5529,1092812400.0,16.278
5530,1092816000.0,17.463
5531,1092819600.0,19.222
5532,1092823200.0,20.987
5533,1092826800.0,22.575
5534,1092830400.0,23.926
5535,1092834000.0,25.46
5536,1092837600.0,26.495
5537,1092841200.0,27.589
5538,1092844800.0,27.355
5539,1092848400.0,25.881
5540,1092852000.0,25.16
5541,1092855600.0,23.85
5542,1092859200.0,20.626
5543,1092862800.0,17.596
5544,1092866400.0,15.132
5545,1092870000.0,13.567
5546,1092873600.0,12.793
5547,1092877200.0,12.376
5548,1092880800.0,12.269
5549,1092884400.0,13.019
5550,1092888000.0,14.599
5551,1092891600.0,15.203
5552,1092895200.0,16.121
5553,1092898800.0,17.079
5554,1092902400.0,19.246
5555,1092906000.0,21.596
5556,1092909600.0,23.934
5557,1092913200.0,26.195
5558,1092916800.0,27.931
5559,1092920400.0,29.022
5560,1092924000.0,29.916
5561,1092927600.0,29.979
5562,1092931200.0,29.474
5563,1092934800.0,28.174
5564,1092938400.0,27.685
5565,1092942000.0,26.092
5566,1092945600.0,22.717
5567,1092949200.0,19.566
5568,1092952800.0,17.058
5569,1092956400.0,15.515
5570,1092960000.0,14.191
5571,1092963600.0,13.372
5572,1092967200.0,13.268
5573,1092970800.0,13.951
5574,1092974400.0,15.413
5575,1092978000.0,16.141
5576,1092981600.0,17.305
5577,1092985200.0,19.115
5578,1092988800.0,21.71
5579,1092992400.0,24.062
5580,1092996000.0,26.377
5581,1092999600.0,28.14
5582,1093003200.0,29.133
5583,1093006800.0,29.395
5584,1093010400.0,29.751
5585,1093014000.0,29.508
5586,1093017600.0,28.352
5587,1093021200.0,27.199
5588,1093024800.0,26.933
5589,1093028400.0,25.356
5590,1093032000.0,22.56
5591,1093035600.0,19.972
5592,1093039200.0,17.56
5593,1093042800.0,15.838
5594,1093046400.0,14.598
5595,1093050000.0,13.956
5596,1093053600.0,13.607
5597,1093057200.0,13.944
5598,1093060800.0,14.735
5599,1093064400.0,16.046
5600,1093068000.0,17.756
5601,1093071600.0,19.203
5602,1093075200.0,20.341
5603,1093078800.0,22.612
5604,1093082400.0,24.583
5605,1093086000.0,26.196
5606,1093089600.0,26.249
5607,1093093200.0,24.539
5608,1093096800.0,23.628
5609,1093100400.0,23.047
5610,1093104000.0,22.878
5611,1093107600.0,21.975
5612,1093111200.0,22.043
5613,1093114800.0,20.777
5614,1093118400.0,18.673
5615,1093122000.0,16.269
5616,1093125600.0,13.989
5617,1093129200.0,12.408
5618,1093132800.0,11.363
5619,1093136400.0,10.566
5620,1093140000.0,10.389
5621,1093143600.0,10.464
5622,1093147200.0,11.101
5623,1093150800.0,12.533
5624,1093154400.0,15.248
5625,1093158000.0,17.342
5626,1093161600.0,18.775
5627,1093165200.0,19.474
5628,1093168800.0,20.228
5629,1093172400.0,20.809
5630,1093176000.0,21.493
5631,1093179600.0,22.134
5632,1093183200.0,23.082
5633,1093186800.0,23.233
5634,1093190400.0,22.269
5635,1093194000.0,20.87
5636,1093197600.0,20.595
5637,1093201200.0,19.13
5638,1093204800.0,16.929
5639,1093208400.0,14.683
5640,1093212000.0,12.565
5641,1093215600.0,11.354
5642,1093219200.0,10.81
5643,1093222800.0,10.47
5644,1093226400.0,10.707
5645,1093230000.0,11.897
5646,1093233600.0,13.134
5647,1093237200.0,13.641
5648,1093240800.0,14.146
5649,1093244400.0,15.309
5650,1093248000.0,16.677
5651,1093251600.0,18.207
5652,1093255200.0,20.003
5653,1093258800.0,22.122
5654,1093262400.0,23.457
5655,1093266000.0,24.565
5656,1093269600.0,25.561
5657,1093273200.0,26.737
5658,1093276800.0,26.615
5659,1093280400.0,25.063
5660,1093284000.0,24.599
5661,1093287600.0,22.289
5662,1093291200.0,18.899
5663,1093294800.0,15.993
5664,1093298400.0,13.963
5665,1093302000.0,12.499
5666,1093305600.0,11.856
5667,1093309200.0,11.221
5668,1093312800.0,11.332
5669,1093316400.0,12.028
5670,1093320000.0,13.771
5671,1093323600.0,14.359
5672,1093327200.0,14.806
5673,1093330800.0,16.126
5674,1093334400.0,18.002
5675,1093338000.0,19.573
5676,1093341600.0,21.489
5677,1093345200.0,23.506
5678,1093348800.0,24.842
5679,1093352400.0,25.908
5680,1093356000.0,26.934
5681,1093359600.0,27.201
5682,1093363200.0,26.817
5683,1093366800.0,25.328
5684,1093370400.0,24.598
5685,1093374000.0,22.378
5686,1093377600.0,19.095
5687,1093381200.0,16.231
5688,1093384800.0,13.957
5689,1093388400.0,12.495
5690,1093392000.0,11.71
5691,1093395600.0,11.255
5692,1093399200.0,11.265
5693,1093402800.0,12.205
5694,1093406400.0,14.196
5695,1093410000.0,14.694
5696,1093413600.0,14.667
5697,1093417200.0,15.061
5698,1093420800.0,15.79
5699,1093424400.0,16.764
5700,1093428000.0,18.017
5701,1093431600.0,19.53
5702,1093435200.0,20.677
5703,1093438800.0,22.07
5704,1093442400.0,23.613
5705,1093446000.0,24.348
5706,1093449600.0,23.805
5707,1093453200.0,22.336
5708,1093456800.0,22.226
5709,1093460400.0,20.571
5710,1093464000.0,17.445
5711,1093467600.0,14.391
5712,1093471200.0,12.553
5713,1093474800.0,11.46
5714,1093478400.0,10.939
5715,1093482000.0,10.482
5716,1093485600.0,10.622
5717,1093489200.0,11.738
5718,1093492800.0,13.781
5719,1093496400.0,14.142
5720,1093500000.0,14.245
5721,1093503600.0,14.924
5722,1093507200.0,15.554
5723,1093510800.0,16.335
5724,1093514400.0,17.41
5725,1093518000.0,19.175
5726,1093521600.0,20.504
5727,1093525200.0,22.153
5728,1093528800.0,23.523
5729,1093532400.0,24.465
5730,1093536000.0,24.216
5731,1093539600.0,22.911
5732,1093543200.0,22.843
5733,1093546800.0,20.928
5734,1093550400.0,17.669
5735,1093554000.0,14.966
5736,1093557600.0,13.065
5737,1093561200.0,11.9
5738,1093564800.0,11.282
5739,1093568400.0,11.026
5740,1093572000.0,11.055
5741,1093575600.0,11.73
5742,1093579200.0,13.354
5743,1093582800.0,13.911
5744,1093586400.0,14.65
5745,1093590000.0,15.701
5746,1093593600.0,17.247
5747,1093597200.0,19.042
5748,1093600800.0,21.162
5749,1093604400.0,22.877
5750,1093608000.0,24.518
5751,1093611600.0,26.235
5752,1093615200.0,27.19
5753,1093618800.0,27.751
5754,1093622400.0,27.33
5755,1093626000.0,25.885
5756,1093629600.0,25.559
5757,1093633200.0,23.463
5758,1093636800.0,20.57
5759,1093640400.0,17.457
5760,1093644000.0,15.13
5761,1093647600.0,13.718
5762,1093651200.0,12.868
5763,1093654800.0,12.164
5764,1093658400.0,11.734
5765,1093662000.0,11.882
5766,1093665600.0,12.622
5767,1093669200.0,14.034
5768,1093672800.0,16.839
5769,1093676400.0,19.327
5770,1093680000.0,22.235
5771,1093683600.0,24.488
5772,1093687200.0,26.464
5773,1093690800.0,28.478
5774,1093694400.0,29.894
5775,1093698000.0,30.456
5776,1093701600.0,29.294
5777,1093705200.0,27.5
5778,1093708800.0,26.203
5779,1093712400.0,24.327
5780,1093716000.0,23.434
5781,1093719600.0,21.503
5782,1093723200.0,19.289
5783,1093726800.0,16.867
5784,1093730400.0,14.448
5785,1093734000.0,12.893
5786,1093737600.0,11.998
5787,1093741200.0,11.593
5788,1093744800.0,11.267
5789,1093748400.0,11.255
5790,1093752000.0,11.638
5791,1093755600.0,13.268
5792,1093759200.0,16.201
5793,1093762800.0,19.018
5794,1093766400.0,21.239
5795,1093770000.0,22.818
5796,1093773600.0,23.802
5797,1093777200.0,24.437
5798,1093780800.0,24.799
5799,1093784400.0,24.908
5800,1093788000.0,25.01
5801,1093791600.0,24.821
5802,1093795200.0,24.355
5803,1093798800.0,24.171
5804,1093802400.0,24.01
5805,1093806000.0,22.0
5806,1093809600.0,19.371
5807,1093813200.0,16.382
5808,1093816800.0,14.566
5809,1093820400.0,13.591
5810,1093824000.0,12.878
5811,1093827600.0,12.504
5812,1093831200.0,12.48
5813,1093834800.0,13.782
5814,1093838400.0,16.634
5815,1093842000.0,16.995
5816,1093845600.0,16.479
5817,1093849200.0,16.632
5818,1093852800.0,16.904
5819,1093856400.0,17.373
5820,1093860000.0,18.45
5821,1093863600.0,19.657
5822,1093867200.0,20.44
5823,1093870800.0,21.203
5824,1093874400.0,22.65
5825,1093878000.0,23.774
5826,1093881600.0,24.069
5827,1093885200.0,23.886
5828,1093888800.0,24.22
5829,1093892400.0,22.264
5830,1093896000.0,19.08
5831,1093899600.0,16.517
5832,1093903200.0,14.36
5833,1093906800.0,13.113
5834,1093910400.0,12.22
5835,1093914000.0,11.869
5836,1093917600.0,12.003
5837,1093921200.0,13.09
5838,1093924800.0,15.752
5839,1093928400.0,16.062
5840,1093932000.0,15.9
5841,1093935600.0,16.727
5842,1093939200.0,17.78
5843,1093942800.0,19.544
5844,1093946400.0,21.387
5845,1093950000.0,23.375
5846,1093953600.0,24.366
5847,1093957200.0,25.128
5848,1093960800.0,26.417
5849,1093964400.0,27.442
5850,1093968000.0,27.123
5851,1093971600.0,25.909
5852,1093975200.0,25.519
5853,1093978800.0,22.936
5854,1093982400.0,19.304
5855,1093986000.0,16.176
5856,1093989600.0,13.852
5857,1093993200.0,12.762
5858,1093996800.0,11.861
5859,1094000400.0,11.673
5860,1094004000.0,11.94
5861,1094007600.0,13.1
5862,1094011200.0,15.657
5863,1094014800.0,16.155
5864,1094018400.0,15.533
5865,1094022000.0,16.196
5866,1094025600.0,16.825
5867,1094029200.0,18.084
5868,1094032800.0,19.837
5869,1094036400.0,21.658
5870,1094040000.0,22.585
5871,1094043600.0,23.826
5872,1094047200.0,25.02
5873,1094050800.0,25.944
5874,1094054400.0,25.164
5875,1094058000.0,23.869
5876,1094061600.0,23.88
5877,1094065200.0,21.837
5878,1094068800.0,18.193
5879,1094072400.0,15.198
5880,1094076000.0,13.368
5881,1094079600.0,12.255
5882,1094083200.0,11.457
5883,1094086800.0,10.954
5884,1094090400.0,11.065
5885,1094094000.0,12.179
5886,1094097600.0,14.711
5887,1094101200.0,15.077
5888,1094104800.0,14.819
5889,1094108400.0,15.58
5890,1094112000.0,16.635
5891,1094115600.0,17.692
5892,1094119200.0,19.143
5893,1094122800.0,19.766
5894,1094126400.0,20.109
5895,1094130000.0,20.527
5896,1094133600.0,20.738
5897,1094137200.0,21.211
5898,1094140800.0,21.688
5899,1094144400.0,21.321
5900,1094148000.0,21.389
5901,1094151600.0,19.957
5902,1094155200.0,16.969
5903,1094158800.0,14.302
5904,1094162400.0,12.569
5905,1094166000.0,11.422
5906,1094169600.0,10.886
5907,1094173200.0,10.644
5908,1094176800.0,10.761
5909,1094180400.0,12.007
5910,1094184000.0,14.495
5911,1094187600.0,14.761
5912,1094191200.0,14.86
5913,1094194800.0,15.631
5914,1094198400.0,16.445
5915,1094202000.0,16.943
5916,1094205600.0,17.952
